transaction_id,account_id,customer_id,timestamp,amount,currency,merchant_name,merchant_category,merchant_mcc,transaction_type,payment_channel,city,country,counterparty_iban,label,category,subcategory,is_subscription,is_salary,is_transfer,is_cash_withdrawal,balance_after_transaction
f7f1ec49a3c9421cbca40181c3bca137,A00000005,C0000002,2024-01-13T13:54:25,-0.72,USD,Amazon,shopping,5942,card_payment_online,online,,US,,AMZN MKTP,shopping,ecommerce,False,False,False,False,11334.49
868aab49a1f542559e954b74f043baa9,A00000005,C0000002,2024-01-13T18:30:04,-20.62,USD,McDonald's,dining,5814,card_payment_contactless,contactless,New York,US,,MCDONALD'S,dining,fast_food,False,False,False,False,11313.86
13cad2e9a8b14fa587301eb8168afc21,A00000005,C0000002,2024-01-14T08:36:54,-3.93,USD,MTA Transit,transport,4111,card_payment_contactless,contactless,New York,US,,MTA TRANSIT,transport,transit,False,False,False,False,11309.93
62853c4c456b4c6d96033f99d2b59cda,A00000005,C0000002,2024-01-14T18:58:47,-47.29,USD,DoorDash,dining,5812,card_payment_online,online,,US,,DD *DOORDASH,dining,delivery,False,False,False,False,11262.64
3a77de47dcf24c16871ef990a95e6457,A00000005,C0000002,2024-01-14T11:49:28,-4.25,USD,MTA Transit,transport,4111,card_payment_contactless,contactless,New York,US,,MTA TRANSIT,transport,transit,False,False,False,False,11258.39
ca695d16896a4e77851562149ac12e55,A00000005,C0000002,2024-01-15T20:01:24,-112.44,USD,Kroger,groceries,5411,card_payment,in_store,New York,US,,KROGER,groceries,supermarket,False,False,False,False,11145.95
7037eae6854647a6871647ca485cd8b2,A00000005,C0000002,2024-01-15T13:49:11,-258.37,USD,Airbnb,travel,7011,card_payment_online,online,,US,,AIRBNB,travel,airbnb,False,False,False,False,10887.57
c796e7ebf7a24ca3ade89e529ccbf87d,A00000005,C0000002,2024-01-16T19:17:19,-61.99,USD,Xfinity,telecom,4899,ach_debit,direct_debit,,US,,XFINITY,telecom,internet_fixe,True,False,False,False,10825.58
86102ac033d84cfa9d4a086e97acba45,A00000005,C0000002,2024-01-16T17:01:33,-40.76,USD,State Farm,housing,4899,ach_debit,direct_debit,,US,,STATE FARM,housing,home_insurance,True,False,False,False,10784.83
cce90469c7fc4d699f832a487e0c1192,A00000005,C0000002,2024-01-16T12:22:13,-190.6,USD,Amtrak,travel,4112,card_payment_online,online,,US,,AMTRAK,travel,train,False,False,False,False,10594.22
7ecc26ac9b4848768ca9e7e071d48fca,A00000005,C0000002,2024-01-16T11:59:33,-191.59,USD,Kroger,groceries,5411,card_payment_contactless,contactless,New York,US,,KROGER,groceries,supermarket,False,False,False,False,10402.63
72c7fdb4e92b4a8ba17d8557daf38527,A00000005,C0000002,2024-01-16T18:37:45,-9.89,USD,Target,groceries,5411,card_payment_online,online,,US,,TARGET T-,groceries,supermarket,False,False,False,False,10392.75
1b8fc5491a4543dbb827f4f1f6135f57,A00000005,C0000002,2024-01-16T20:46:06,-86.59,USD,ExxonMobil,transport,5541,card_payment_contactless,contactless,New York,US,,EXXONMOBIL,transport,fuel,False,False,False,False,10306.16
3d6d35e731884529b98c5863ab4e1689,A00000005,C0000002,2024-01-16T11:05:36,-27.17,USD,Safeway,groceries,5411,card_payment_contactless,contactless,New York,US,,SAFEWAY,groceries,supermarket,False,False,False,False,10278.99
e46019397e2141b5bdbb107bbeaae12b,A00000005,C0000002,2024-01-17T11:46:44,-17.54,USD,Netflix,subscriptions,4899,ach_debit,direct_debit,,US,,NETFLIX,subscriptions,streaming_video,True,False,False,False,10261.45
928bdbc6e0e4496ab7a983c19f550f68,A00000005,C0000002,2024-01-17T22:37:19,-16.4,USD,Subway,dining,5814,card_payment,in_store,New York,US,,SUBWAY,dining,fast_food,False,False,False,False,10245.05
42a66f1218664d55b9a022b85e0f390e,A00000005,C0000002,2024-01-17T09:02:13,-16.01,USD,DoorDash,dining,5812,card_payment_online,online,,US,,DD *DOORDASH,dining,delivery,False,False,False,False,10229.04
a98179df92194bf7bc05be4791bc9f88,A00000005,C0000002,2024-01-18T19:08:45,-0.72,USD,Trader Joe's,groceries,5411,card_payment_contactless,contactless,New York,US,,TRADER JOE'S,groceries,supermarket,False,False,False,False,10228.31
555cfcb90b8a44adaba43894b7799645,A00000005,C0000002,2024-01-18T05:55:20,-84.62,USD,Shell,transport,5541,card_payment_contactless,contactless,New York,US,,SHELL OIL,transport,fuel,False,False,False,False,10143.69
7654e74408204b129d09d771cf0dda0f,A00000005,C0000002,2024-01-19T12:59:30,-108.25,USD,Target,groceries,5411,card_payment_online,online,,US,,TARGET T-,groceries,supermarket,False,False,False,False,10035.44
7b709a2e5f3747fb88407ac3e3758fa6,A00000005,C0000002,2024-01-19T16:25:11,-40.21,USD,Amazon,shopping,5942,card_payment_online,online,,US,,AMAZON PRIME,shopping,ecommerce,False,False,False,False,9995.23
5757e7fcdcf64311a8fdd87883fa8917,A00000005,C0000002,2024-01-19T07:17:27,-29.37,USD,CVS Pharmacy,health,5912,card_payment,in_store,New York,US,,CVS PHARMACY,health,pharmacy,False,False,False,False,9965.86
c186ee628a48407096a9551da88a0e98,A00000005,C0000002,2024-01-20T11:24:25,-16.06,USD,Amazon Prime,subscriptions,4899,ach_debit,direct_debit,,US,,AMAZON PRIME,subscriptions,streaming_video,True,False,False,False,9949.81
7b5c8462ade44721b530ee5a252dc0d1,A00000005,C0000002,2024-01-20T12:00:12,-24.08,USD,Chick-fil-A,dining,5814,card_payment_contactless,contactless,New York,US,,CHICK-FIL-A,dining,fast_food,False,False,False,False,9925.73
b02a75a52f384ce596f128b9c6d3beab,A00000005,C0000002,2024-01-20T22:31:02,-137.92,USD,Macy's,shopping,5651,card_payment_online,online,,US,,MACY'S,shopping,clothing,False,False,False,False,9787.8
08756a6edde04e11aa760e6b0646de51,A00000005,C0000002,2024-01-20T21:27:55,-143.81,USD,Nike,shopping,5661,card_payment,in_store,New York,US,,NIKE,shopping,footwear,False,False,False,False,9644.0
018b246932fa430d997cf8efeb7a10d4,A00000005,C0000002,2024-01-20T08:42:58,-0.72,USD,Best Buy,shopping,5722,card_payment,in_store,New York,US,,BEST BUY,shopping,electronics,False,False,False,False,9643.28
16f251353b3d423e8b9ac0ff9305a9a1,A00000005,C0000002,2024-01-21T18:29:10,-41.03,USD,Amazon,shopping,5942,card_payment_online,online,,US,,AMAZON.COM,shopping,ecommerce,False,False,False,False,9602.24
6562e409206446e78480469cbd9b2ce0,A00000005,C0000002,2024-01-21T16:39:04,-126.95,USD,Booking.com,travel,7011,card_payment_online,online,,US,,BOOKING.COM,travel,hotel,False,False,False,False,9475.29
a3f6a1cd63544d5a9dd1a0001f04a971,A00000005,C0000002,2024-01-21T06:06:08,-40.0,USD,ATM,finance,6011,atm_withdrawal,atm,New York,US,,ATM WITHDRAWAL NEW YORK,finance,atm_withdrawal,False,False,False,True,9435.29
b22314b44d234919ac306849b8932d93,A00000005,C0000002,2024-01-22T11:18:21,-21.65,USD,Amazon Prime,subscriptions,4899,card_payment_online,online,,US,,AMAZON PRIME,subscriptions,streaming_video,False,False,False,False,9413.64
53b7d5f1245a4fa9b7519d69fbdb9e7c,A00000005,C0000002,2024-01-22T17:58:08,-32.81,USD,Uber,transport,4121,card_payment_online,online,,US,,UBER  *TRIP,transport,rideshare,False,False,False,False,9380.83
a48de7a545e94e759ca2ea3ad4255ea6,A00000005,C0000002,2024-01-22T12:25:58,-18.8,USD,Etsy,shopping,5699,card_payment_online,online,,US,,ETSY,shopping,ecommerce,False,False,False,False,9362.03
2af711968cc344bc959ed080f78bbc6b,A00000005,C0000002,2024-01-23T13:26:37,-35.25,USD,7-Eleven,groceries,5411,card_payment_contactless,contactless,New York,US,,7-ELEVEN,groceries,convenience,False,False,False,False,9326.78
367f2618a0874590803707db8acc63d0,A00000005,C0000002,2024-01-24T17:34:56,-24.57,USD,Xbox Game Pass,subscriptions,4899,card_payment_online,online,,US,,XBOX GAME PASS,subscriptions,gaming,False,False,False,False,9302.21
2adb055b83a44af181126cf250cfc7dc,A00000005,C0000002,2024-01-24T19:02:07,-87.14,USD,Chevron,transport,5541,card_payment,in_store,New York,US,,CHEVRON,transport,fuel,False,False,False,False,9215.07
a9e257aed7d24d658508efa1810e57e1,A00000005,C0000002,2024-01-24T17:01:22,-32.01,USD,Target,groceries,5411,card_payment_online,online,,US,,TARGET T-,groceries,supermarket,False,False,False,False,9183.06
693efd209fb1438d8caf440b014faa78,A00000005,C0000002,2024-01-24T07:40:53,-0.72,USD,Lyft,transport,4121,card_payment_online,online,,US,,LYFT,transport,rideshare,False,False,False,False,9182.34
db7bb9b51c654e679ba3fade99f2103e,A00000005,C0000002,2024-01-25T21:49:02,8837.87,USD,EMPLOYER LLC 557,income,0000,ach_credit,transfer,,US,,DIRECT DEP EMPLOYER LLC 557,income,salary,False,True,False,False,18020.21
bb436152dc3447db9d5207815ac0f4cd,A00000005,C0000002,2024-01-25T21:50:02,-1055.31,USD,Transfer to Savings,finance,0000,internal_transfer,transfer,,US,011401533 633817305,XFER TO SAVINGS,finance,internal_transfer,False,False,True,False,16964.9
735342ca5869423bbfc2017c0536e56c,A00000006,C0000002,2024-01-25T21:50:02,1055.31,USD,Transfer from Checking,finance,0000,internal_transfer,transfer,,US,011401533 68072456233,XFER FROM CHK,finance,internal_transfer,False,False,True,False,16094.14
69726dd569d74268ac114ed2d11c3c12,A00000005,C0000002,2024-01-25T10:21:16,-79.87,USD,T-Mobile,telecom,4814,ach_debit,direct_debit,,US,,T-MOBILE,telecom,mobile,True,False,False,False,16885.03
980e3960ff3c40bd9fe000476f3dffb1,A00000005,C0000002,2024-01-25T12:27:16,-21.19,USD,Panera Bread,dining,5814,card_payment_online,online,,US,,PANERA BREAD,dining,fast_food,False,False,False,False,16863.84
115c7e833b05406ba697f01d3e121574,A00000005,C0000002,2024-01-26T14:02:52,-16.27,USD,McDonald's,dining,5814,card_payment_online,online,,US,,MCDONALD'S,dining,fast_food,False,False,False,False,16847.57
b96e0bb5a0fa4bed82cb559886c3fa2e,A00000005,C0000002,2024-01-26T21:52:53,-662.75,USD,Southwest,travel,4511,card_payment_online,online,,US,,SOUTHWEST,travel,flight,False,False,False,False,16184.82
1e3a052b0e1a47c288c42d472a8ad6d6,A00000005,C0000002,2024-01-26T12:06:47,-112.78,USD,Walmart,groceries,5411,card_payment_online,online,,US,,WAL-MART,groceries,supermarket,False,False,False,False,16072.04
3efd732532764839932128c6ba15e30f,A00000005,C0000002,2024-01-26T08:51:33,-80.0,USD,ATM,finance,6011,atm_withdrawal,atm,New York,US,,ATM WITHDRAWAL NEW YORK,finance,atm_withdrawal,False,False,False,True,15992.04
919c8f0dd9f44908884be95f32ad4e60,A00000005,C0000002,2024-01-27T11:27:38,-37.22,USD,National Grid,utilities,4900,ach_debit,direct_debit,,US,,NATIONAL GRID,utilities,gas,True,False,False,False,15954.82
1ab476b80f1a48d8a229b33670ac5418,A00000005,C0000002,2024-01-27T17:08:02,-19.03,USD,Etsy,shopping,5699,card_payment_online,online,,US,,ETSY,shopping,ecommerce,False,False,False,False,15935.78
d690c5d8a4d94f10b2775d5d95c67855,A00000005,C0000002,2024-01-27T12:57:14,-322.21,USD,Booking.com,travel,7011,card_payment_online,online,,US,,BOOKING.COM,travel,hotel,False,False,False,False,15613.57
936b51dcb6bf4e97a6a1b3ba84c44fd6,A00000005,C0000002,2024-01-27T12:35:55,-29.98,USD,DoorDash,dining,5812,card_payment_online,online,,US,,DOORDASH*,dining,delivery,False,False,False,False,15583.6
421a5c6d81794bce91f41112b5ff0678,A00000005,C0000002,2024-01-27T12:38:18,-14.11,USD,Starbucks,dining,5814,card_payment_online,online,,US,,STARBUCKS,dining,coffee,False,False,False,False,15569.49
e2d62b12d2314a41b4a57f28fb63a952,A00000005,C0000002,2024-01-28T09:39:57,-77.13,USD,Blue Cross,health,4899,ach_debit,direct_debit,,US,,BLUE CROSS,health,health_insurance,True,False,False,False,15492.37
37b8804570744c0bbd72e6302a442d9c,A00000005,C0000002,2024-01-28T11:26:37,-17.15,USD,NYTimes,subscriptions,5994,ach_debit,direct_debit,,US,,NYTIMES,subscriptions,news,True,False,False,False,15475.22
90fc088624724009a559fd9a7f4e8650,A00000005,C0000002,2024-01-28T22:16:47,-24.5,USD,Walmart,groceries,5411,card_payment_contactless,contactless,New York,US,,WALMART,groceries,supermarket,False,False,False,False,15450.72
c2a7448728ec45e3a2e3d1ed8d132dad,A00000005,C0000002,2024-01-28T13:27:03,-15.28,USD,DoorDash,dining,5812,card_payment_online,online,,US,,DOORDASH*,dining,delivery,False,False,False,False,15435.44
a7365b0b340844d5ad35b4f0acc2c369,A00000005,C0000002,2024-01-28T10:52:32,-54.4,USD,Uber Eats,dining,5812,card_payment_online,online,,US,,UBER EATS,dining,delivery,False,False,False,False,15381.04
744fa596f1a94b9a91a3ec7be62e84f9,A00000005,C0000002,2024-01-28T22:04:51,-171.8,USD,Macy's,shopping,5651,card_payment_contactless,contactless,New York,US,,MACY'S,shopping,clothing,False,False,False,False,15209.24
e414b49d8afb4345a3ebef3dbbc9552c,A00000005,C0000002,2024-01-29T17:16:04,-52.39,USD,Local Diner,dining,5812,card_payment_contactless,contactless,New York,US,,LOCAL DINER,dining,restaurant,False,False,False,False,15156.85
